address,chain,label,source,fetched_at,evidence,confidence,dwell_median_min,fan_out_1h,fan_in_unique,passthrough_ratio,age_at_taint_days,activator_label,trx_dust_usdt,round_amount_ratio,burst_tx_per_hour,hops_from_victim,hops_to_vasp,sanction_exposure,external_flags,shared_mule_cps,cross_case_count
TAZ7RutWKabTf9dtvJ6zFbiwKH6LL8hX7N,TRON,high_risk,usdt_blacklist,2026-09-23T05:07:32.488Z,"{""eventCount"":1,""events"":[{""txHash"":""273a003cffe9ebec993c18023ea817fc5ee8dde4fc1f20a81afd528639ffbbbd"",""blockNumber"":85148459,""blockTimestampMs"":1786116303000}]}",0.9,,0,1,0,0.013,TRNK86CZbQuvkAv4uMFkA7if6fayKwETj4,false,0,1,,,,"[""high_risk""]",0,0
TAZ8Ms1JqUnBnnQvjq4CAusJF6ujPa3t38,TRON,high_risk,usdt_blacklist,2026-09-23T05:07:32.488Z,"{""eventCount"":1,""events"":[{""txHash"":""627b5ddda151384923dcd3b8d1978233c6e236576a3fb85d404cfc4dcd7ff3e7"",""blockNumber"":83131999,""blockTimestampMs"":1780064775000}]}",0.9,7350.45,5,1,1.052,14.995,TC6Q1hoE1hjsp3p4V6XJx7Lk6hcizThNt5,false,0.199,7,,,,"[""high_risk""]",0,0
TAzA8jgXBEBedSbvo2nRnPXgemM534j2TB,TRON,high_risk,usdt_blacklist,2026-09-23T05:07:32.488Z,"{""eventCount"":1,""events"":[{""txHash"":""ab1e67e3a8bb7782423d88d4786dc4a5747ef8ec8c07bc6a9589bf3225492604"",""blockNumber"":80827836,""blockTimestampMs"":1773150330000}]}",0.9,349.55,1,1,0.461,0.128,TN5bWrqyLD5kEeiMAeDFSs4eJBga5Uwy7B,false,0.364,2,,,,"[""high_risk""]",0,0
TAzF8HhQqFsMnk1MLEXGaDAqAaFexW5zC7,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":139,""lastActiveAt"":1786659996000,""createdAt"":1749457203000},""usdt_holder_evidence"":{""usdtTxCount"":139,""observedAt"":1786659996000,""sampleAmount"":""14970""}}",1,17196.85,4,1,0.843,,TZ8KzDaYPaYAoiyPUeMoxeVwFWPp1FX5px,false,0.633,7,,,,[],0,0
TAzPSKY5xZtU88UkWNtXsg3NNG3KydDM1g,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":6,""lastActiveAt"":1771628145000,""createdAt"":1771627899000},""usdt_holder_evidence"":{""usdtTxCount"":6,""observedAt"":1771628145000,""sampleAmount"":""199994.238333""}}",1,95.7,0,1,1,,TUSYcK5yf8Et4xNTiUcpfZwmhFsxfdoooo,false,0.333,5,,,,[],0,0
TAzUmcn6UfMH1P1bdEUmkwv6teznNnUSD6,TRON,high_risk,usdt_blacklist,2026-09-23T05:07:32.488Z,"{""eventCount"":1,""events"":[{""txHash"":""a0d9c49a0e73028883d407bf1a69711680cf10a2f3c1fa25a82b0b4e8bb5c8c1"",""blockNumber"":80399957,""blockTimestampMs"":1771864986000}]}",0.9,2596.1,2,1,0.887,0.015,TJFHAvaeczN2mmHgG221uC3MHLoeLEW3LM,false,0.5,4,,,,"[""high_risk""]",0,0
TB1aNKpHKUDrJhADaSUn5sabpsDzrfa1cM,TRON,high_risk,usdt_blacklist,2026-09-23T05:07:32.488Z,"{""eventCount"":1,""events"":[{""txHash"":""530baca3d7a17b7ee1349fab67d8c1d5b145c4d8d30117650e3b92eb526f938b"",""blockNumber"":73882759,""blockTimestampMs"":1752306543000}]}",0.9,,0,0,,,,false,0,0,,,,"[""high_risk""]",0,0
TB1Bcv3x8mg7PVV4nVM48pgHJKcYboTypU,TRON,high_risk,ofac+usdt_blacklist,2026-09-23T05:07:32.488Z,"[{""source"":""usdt_blacklist"",""evidence"":{""eventCount"":1,""events"":[{""txHash"":""1bd8f28d65b45b4bb4a3ed123561d872c0ed10582d5b0bfd9b64d283b1c81aab"",""blockNumber"":84075514,""blockTimestampMs"":1782896298000}]},""confidence"":0.9},{""source"":""ofac"",""evidence"":{""list"":""OFAC SDN digital-currency addresses"",""file"":""sanctioned_addresses_TRX.txt"",""repo"":""github.com/0xB10C/ofac-sanctioned-digital-currency-addresses""},""confidence"":1}]",1,155449.05,0,1,1,,THPfLwEGvHVgRzi7EMnviAFy5WG1feDH1p,false,1,2,,,,"[""high_risk""]",0,0
TB1K8MCrzNm55MFSRDvQtsqsipq445WBX1,TRON,high_risk,usdt_blacklist,2026-09-23T05:07:32.488Z,"{""eventCount"":1,""events"":[{""txHash"":""8c398775a55f8fdf9facad6da3ba63c1e50f9d68d2c42193942d9b0807e9aa4e"",""blockNumber"":82639386,""blockTimestampMs"":1778586510000}]}",0.9,17654.075,2,1,0.813,,TDDKy6rsDTSreZXmDgjYBdWYWxCfLozXmb,false,0.756,11,,,,"[""high_risk""]",0,0
TB1NYuVkCH2MQXN2MvCbcNbEQPrVf4kCSx,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":19,""lastActiveAt"":1774615794000,""createdAt"":1768412886000},""usdt_holder_evidence"":{""usdtTxCount"":19,""observedAt"":1774615794000,""sampleAmount"":""1003.531282""}}",1,13.2,1,1,1,,TWfMojP3FhHgbn1m3tA8jvZfRaETJGrHhe,false,0.421,2,,,,[],0,0
TB1P5zFoxjYai2w5Hx1Qs4tEZkoRcnG4Zk,TRON,high_risk,usdt_blacklist,2026-09-23T05:07:32.488Z,"{""eventCount"":1,""events"":[{""txHash"":""d61f78539e84cb2982aa8905c7df6436391f17c7182823e5d5dbb77594eb7eb2"",""blockNumber"":79245680,""blockTimestampMs"":1768400742000}]}",0.9,132.75,3,1,0.965,,TLmZoHaqNdqRP9DZB6gzhL9pGaVcewjx4m,false,0.413,8,,,,"[""high_risk""]",0,0
TB1ZRUnSYzTQJRCUDFH4T3NEW2dyen2JPA,TRON,high_risk,usdt_blacklist,2026-09-23T05:07:32.488Z,"{""eventCount"":1,""events"":[{""txHash"":""d199ed01cc9e50bf6fe1f524187e530258805563c102474b1a4bb270b026d61b"",""blockNumber"":74552366,""blockTimestampMs"":1754315922000}]}",0.9,13707.525,2,1,1,168.055,TAJoCJsbvcbRcdUPWYzfgQv3WLKY13DSiD,false,0.657,5,,,,"[""high_risk""]",0,0
TB21WFoMPXndDq75BFncqHem2RYQZHxtgz,TRON,high_risk,usdt_blacklist,2026-09-23T05:07:32.488Z,"{""eventCount"":1,""events"":[{""txHash"":""8ced2d8a8cec5135b5ce29d476a2eb9d8604382cc40146fdb1d0a03ad91f0826"",""blockNumber"":83996862,""blockTimestampMs"":1782660249000}]}",0.9,24018.5,2,1,0.499,,TAv8LLtjQL9i5uTtw5GK4YEu813uBnE1fZ,false,0.676,8,,,,"[""high_risk""]",0,0
TB2jN5C8AuFccWo3BnkBmzUTCdin1TqMyQ,TRON,high_risk,usdt_blacklist,2026-09-23T05:07:32.488Z,"{""eventCount"":1,""events"":[{""txHash"":""0e7204fa9820d6e1e50529fa4ef9ee2078d8819e6e8cb6af5b2f68e798bbb322"",""blockNumber"":84830895,""blockTimestampMs"":1785163302000}]}",0.9,,0,1,0,,,false,0,3,,,,"[""high_risk""]",0,0
TB2nmTVQWyjGBJ4ScTG7LysQ6zWiH2vsLg,TRON,high_risk,usdt_blacklist,2026-09-23T05:07:32.488Z,"{""eventCount"":1,""events"":[{""txHash"":""bfa3d4a41350b3a2c0a0c9b79f93e4d1db60c4dd8e7f507ad24012b8e7ab9232"",""blockNumber"":83910905,""blockTimestampMs"":1782402306000}]}",0.9,18.7,1,1,0.645,,TZ14mT6FrfrGXYuF6CFC4bf4CpFGY12345,false,0.25,2,,,,"[""high_risk""]",0,0
TB2wknn16HXw2tkgY7c6vbgfR5bE6Lrvf6,TRON,high_risk,usdt_blacklist,2026-09-23T05:07:32.488Z,"{""eventCount"":1,""events"":[{""txHash"":""01a6b284f8ca79622a3e992b95b715c1956a54e316d001682f2bc2bf7047c861"",""blockNumber"":81091985,""blockTimestampMs"":1773942999000}]}",0.9,1785.025,41,1,0.564,,TLB2d87tn7BaMijnVu9N1MWCca7xXQE4hq,false,0.462,52,,,,"[""high_risk""]",0,0
TB2xQq7Th8T1Uz1eQyCjiieMRqGpbuqMfK,TRON,high_risk,usdt_blacklist,2026-09-23T05:07:32.488Z,"{""eventCount"":1,""events"":[{""txHash"":""efbae84dea026d2259f45fc0df09dbbe87e498e47b74f02b6fc9e8d7da3ba570"",""blockNumber"":75430799,""blockTimestampMs"":1756951959000}]}",0.9,30137,0,1,0.055,1.122,TJL3BeTnVirUsd4QVai86VumkgvJmRb2mQ,false,0.684,6,,,,"[""high_risk""]",0,0
TB3Kp2uDTLiPXH8jREvKrqCYF9WwiVhWo6,TRON,high_risk,usdt_blacklist,2026-09-23T05:07:32.488Z,"{""eventCount"":1,""events"":[{""txHash"":""fda80d9f14beb2ed3fbbfd62b085bc2f68e135ffb0d9ec19d81af4ad6290d68b"",""blockNumber"":81441854,""blockTimestampMs"":1774992909000}]}",0.9,33104.05,2,1,0.831,550.084,TS98H6jSx6uv1gG1vx6CJZMeYGkMZXgQ7K,false,0.614,4,,,,[],0,0
TB3ZZb91jbRFjB8M5RTfPsGay2BD5krehJ,TRON,high_risk,usdt_blacklist,2026-09-23T05:07:32.488Z,"{""eventCount"":1,""events"":[{""txHash"":""bb1c34b414eec47ab3b0c682009f5e12f23fb4491f987a83de1377aa88521c2e"",""blockNumber"":74673638,""blockTimestampMs"":1754679840000}]}",0.9,,0,1,0,,,false,1,1,,,,"[""high_risk""]",0,0
TB4DUUNwvqs7SYEkJKWnH7DAmYmvTXay2B,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":4,""lastActiveAt"":1777011186000,""createdAt"":1777011099000},""usdt_holder_evidence"":{""usdtTxCount"":4,""observedAt"":1777011186000,""sampleAmount"":""45513.720325""}}",1,740.65,0,1,1,,TT9yqvq3wwzHwyv2DQt3KTxhBCBK4bF1in,false,0,2,,,,[],0,0
TB4W3xWh2xYhE5ABx4C4ffnWQLpmpVmdcG,TRON,high_risk,usdt_blacklist,2026-09-23T05:07:32.488Z,"{""eventCount"":1,""events"":[{""txHash"":""27a20477c4a88264f8cc81f51dc81a89c491656d9a634dc9ef3dd741b15fb6e7"",""blockNumber"":75959838,""blockTimestampMs"":1758539595000}]}",0.9,51489.1,0,1,1,,TTyWZhVERJxWkD6creoQ9zPUAYqSB1XkKV,false,1,1,,,,"[""high_risk""]",0,0
TB5J8W166YTUmtpUsy4XnNTKLVtesuE9eV,TRON,high_risk,ofac+usdt_blacklist,2026-09-23T05:07:32.488Z,"[{""source"":""usdt_blacklist"",""evidence"":{""eventCount"":1,""events"":[{""txHash"":""8d385bdb446114fa834e5e3818e3bcbbc3f0237386afa12a70a187495ae51d0d"",""blockNumber"":84074362,""blockTimestampMs"":1782892842000}]},""confidence"":0.9},{""source"":""ofac"",""evidence"":{""list"":""OFAC SDN digital-currency addresses"",""file"":""sanctioned_addresses_TRX.txt"",""repo"":""github.com/0xB10C/ofac-sanctioned-digital-currency-addresses""},""confidence"":1}]",1,,0,1,0,,,false,0,1,,,,"[""high_risk""]",0,0
TB5jiQrXGwMiikK5PU4ipqmSTHVGzt8jab,TRON,high_risk,usdt_blacklist,2026-09-23T05:07:32.488Z,"{""eventCount"":1,""events"":[{""txHash"":""30ca4ee760de958fc5db8540a4d6929c896508ff6159b2e213ee7c9fbdd568f9"",""blockNumber"":73882588,""blockTimestampMs"":1752306030000}]}",0.9,,0,0,,,,false,0,0,,,,"[""high_risk""]",0,0
TB5KGKKvW16gNcTGKhFbXjFnCvxk1j8Njj,TRON,high_risk,usdt_blacklist,2026-09-23T05:07:32.488Z,"{""eventCount"":1,""events"":[{""txHash"":""c3b2aaa156c2500a07eb59a6c772b80065dc949725ca1a888e8783197401b29a"",""blockNumber"":82036532,""blockTimestampMs"":1776777450000}]}",0.9,2680.75,0,1,1,,,false,0.333,2,,,,"[""high_risk""]",0,0
TB5UPBTtXYwwmSviWBkQcFM64o6R1CDXUY,TRON,high_risk,usdt_blacklist,2026-09-23T05:07:32.488Z,"{""eventCount"":1,""events"":[{""txHash"":""5a86f3b49be41398ac23110abc563e5e8797563c9df698fb5949df48555ba980"",""blockNumber"":78384151,""blockTimestampMs"":1765814628000}]}",0.9,36388.65,3,1,0.991,,TK4ykR48cQQoyFcZ5N4xZCbsBaHcg6n3gJ,false,0.641,16,,,,"[""high_risk""]",0,0
TB6agEwmYP71w9Tu5Wf8Gjtvraqz2NM2JA,TRON,high_risk,usdt_blacklist,2026-09-23T05:07:32.488Z,"{""eventCount"":1,""events"":[{""txHash"":""c36778462ca87c705a42f041627b1d13667f01c3a92ca171ee16975af16eae07"",""blockNumber"":78650886,""blockTimestampMs"":1766615397000}]}",0.9,30822.1,0,1,0.25,,TKpn4QSQ6Q1fKkF67Ljz2qmnskrLXGi9tP,false,0.567,5,,,,"[""high_risk""]",0,0
TB6kM9BfC6M5qeCFwB1JCKWESWuasG7HMB,TRON,high_risk,usdt_blacklist,2026-09-23T05:07:32.488Z,"{""eventCount"":1,""events"":[{""txHash"":""7f0bcbd69659b68d849a236fb72fc2acf82d590749003f672c757e4fd731bd11"",""blockNumber"":78600025,""blockTimestampMs"":1766462772000}]}",0.9,12023.35,0,1,0,106.107,TR5taHxrgQm5VTZBpzuo1P9CVSQ2rqF6NX,false,0.714,3,,,,"[""high_risk""]",0,0
TB6SSv5BeECF5CPc8Q6EbSFthk5SQfrkj2,TRON,high_risk,usdt_blacklist,2026-09-23T05:07:32.488Z,"{""eventCount"":1,""events"":[{""txHash"":""2ea52714ba67f78839f71f81ba82dd2e25c587466216d2f7ae2ae3424ceeada1"",""blockNumber"":81292115,""blockTimestampMs"":1774543566000}]}",0.9,88279.4,1,1,0.997,,TBSyTDsBaAJ64A55mUojzT3mL6Q46jHYke,false,0.5,3,,,,[],0,0
TB73ShfgSqVyakXyoMjNXN6Y7y6SBKWzWx,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":400,""lastActiveAt"":1790139900000,""createdAt"":1724254926000},""usdt_holder_evidence"":{""usdtTxCount"":400,""observedAt"":1790139900000,""sampleAmount"":""5945.777769""}}",1,415.55,11,1,0.69,759.015,TM1zzNDZD2DPASbKcgdVoTYhfmYgtfwx9R,false,0.253,17,,,,[],0,0
TB8PiTX9KcEpXKiZoW1AoUyNgyvr7wVwcj,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":95,""lastActiveAt"":1764634479000,""createdAt"":1763022954000},""usdt_holder_evidence"":{""usdtTxCount"":95,""observedAt"":1764634479000,""sampleAmount"":""858.56832""}}",1,11.3,3,1,1,0.688,TL3gY2GjmG6svzmE1sEKPrGWadjyTcHn71,false,0.568,6,,,,[],0,0
TB8qvmzwsGJhGc4qs5nr3Ud6sPdEF4m4AK,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":79,""lastActiveAt"":1783853619000,""createdAt"":1705857984000},""usdt_holder_evidence"":{""usdtTxCount"":79,""observedAt"":1783853619000,""sampleAmount"":""13026""}}",1,6339.525,1,1,1,,TMQc1o6qNo4BxxU8ZgyhovEiTQeA5BFLMy,false,0.152,13,,,,[],0,0
TBaKkLuR8DsLiDA6mDRWg2X3hH2jQgY8TR,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":240,""lastActiveAt"":1790086791000,""createdAt"":1709713101000},""usdt_holder_evidence"":{""usdtTxCount"":240,""observedAt"":1790086791000,""sampleAmount"":""17000""}}",1,110641.35,1,1,8.507,774.184,TDbdDwwms1m1gireDNAuCnSP7PkBogo9A2,false,0.296,5,,,,[],0,0
TBBaymBXk4yYPmzg1iXnKGaedrQPBcyovg,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":330,""lastActiveAt"":1761744564000,""createdAt"":1716105708000},""usdt_holder_evidence"":{""usdtTxCount"":330,""observedAt"":1761744564000,""sampleAmount"":""956.7""}}",1,113395.8,2,1,1.003,29.014,TFVLnLEAcF7psYb5WJfGgx2fHeDqhMUA7E,false,0.424,10,,,,[],0,0
TBE6hWru4BS3pTgvDJucY3zmsQJs4VCCxu,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":5,""lastActiveAt"":1721722425000,""createdAt"":1721681661000},""usdt_holder_evidence"":{""usdtTxCount"":5,""observedAt"":1721722425000,""sampleAmount"":""50""}}",1,4132.35,0,1,1,,TXdAKmJZZZPh8DjNSLDRwupmq8enW8uXPb,false,0.4,1,,,,[],0,0
TBETqZtM7dBNtEyqSfqqvzuYAx2iw7yauT,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":400,""lastActiveAt"":1776208863000,""createdAt"":1687680138000},""usdt_holder_evidence"":{""usdtTxCount"":400,""observedAt"":1776208863000,""sampleAmount"":""4186""}}",1,997.35,3,1,2.244,992.208,TNXoiAJ3dct8Fjg4M9fkLFh9S2v9TXc32G,false,0.613,10,,,,[],0,0
TBGhZpRMvnoWC7rt6Jp2kpeTf9JrCXBuMv,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":65,""lastActiveAt"":1779607101000,""createdAt"":1694953245000},""usdt_holder_evidence"":{""usdtTxCount"":65,""observedAt"":1779607101000,""sampleAmount"":""5""}}",1,17282.4,2,1,1,,THA5haTREitJbRUpogw1qYRCQxmHEVD4zk,false,0.569,5,,,,[],0,0
TBhtd8xpAEZTWgGtZW6PYxxxxWwXYcsnQR,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":400,""lastActiveAt"":1784383476000,""createdAt"":1730867529000},""usdt_holder_evidence"":{""usdtTxCount"":400,""observedAt"":1784383476000,""sampleAmount"":""94.4""}}",1,932.675,0,2,0.991,9.399,TRn49CrPZdeCutYMDfHjMcLSCnF2V5TbFk,false,0.133,198,,,,[],0,0
TBhZLrcTxRYg19nBSbmjP3ruKv2oVDQy9G,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":112,""lastActiveAt"":1772644053000,""createdAt"":1768334418000},""usdt_holder_evidence"":{""usdtTxCount"":112,""observedAt"":1772644053000,""sampleAmount"":""41226""}}",1,18011.775,2,1,1,0.327,TJWkCSM3vnLWJSfGiEwPXPr5fUCS9smG1r,false,0.652,10,,,,[],0,0
TBJW1nRc63W21ARsTmNNF5faTHoXZP55pc,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":400,""lastActiveAt"":1750676865000,""createdAt"":1726787049000},""usdt_holder_evidence"":{""usdtTxCount"":400,""observedAt"":1750676865000,""sampleAmount"":""34280.143343""}}",1,683.7,47,3,64.377,32.61,TFP4fXjsQJaja9t657rZRniCNykfe6G2R5,false,0.18,175,,,,[],0,0
TBk29ML5vw5adKVESxwbAz6SYUdhKaVpmU,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":4,""lastActiveAt"":1770221952000,""createdAt"":1770133389000},""usdt_holder_evidence"":{""usdtTxCount"":4,""observedAt"":1770221952000,""sampleAmount"":""0.71009""}}",1,0.025,1,1,1,0,THzZPhRgTE7UHyHGiUzQ8oEqmFh6zjptVv,false,0,2,,,,[],0,0
TBk2XEuJZn7uZrMD5EuYewpYScyWKaVqmU,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":44,""lastActiveAt"":1772901129000,""createdAt"":1769697519000},""usdt_holder_evidence"":{""usdtTxCount"":44,""observedAt"":1772901129000,""sampleAmount"":""980""}}",1,17247.45,2,1,1,,TUSYcK5yf8Et4xNTiUcpfZwmhFsxfdoooo,false,0.5,4,,,,[],0,0
TBKvhtjnqXBZmGBqMNdXow4GVT7gqJ1ch3,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":2,""lastActiveAt"":1769858940000,""createdAt"":1769858928000},""usdt_holder_evidence"":{""usdtTxCount"":2,""observedAt"":1769858940000,""sampleAmount"":""1.701""}}",1,0.05,1,1,1,0,,false,0,2,,,,[],0,0
TBKvoa4k4ccC2cZg1DQnVaua4nJgqJ1ch3,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":257,""lastActiveAt"":1770236727000,""createdAt"":1763969355000},""usdt_holder_evidence"":{""usdtTxCount"":257,""observedAt"":1770236727000,""sampleAmount"":""93""}}",1,474.1,3,1,1,,TL5WyP4jpX1R7fUFM5MprhYAmjsLRLSb1f,false,0.778,5,,,,[],0,0
TBLLvQoEg9YHGTXvQuCdu5KBimeHKkEyix,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":400,""lastActiveAt"":1786330836000,""createdAt"":1768130754000},""usdt_holder_evidence"":{""usdtTxCount"":400,""observedAt"":1786330836000,""sampleAmount"":""109141""}}",1,297.45,6,1,1.183,180.007,TA6qtZxrkpEvrCYgoW9fbSDXHAZXJQbrow,false,0.373,11,,,,[],0,0
TBmp8gQmoLx4orG6TV9rgAxABiFSN4KKx1,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":86,""lastActiveAt"":1780835571000,""createdAt"":null},""usdt_holder_evidence"":{""usdtTxCount"":86,""observedAt"":1780835571000,""sampleAmount"":""1900""}}",1,9.65,1,1,1,,,false,0.767,4,,,,[],0,0
TBMzndY1bxcAbKcqcCrq3fhCUQtVpw7Gye,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":264,""lastActiveAt"":1776255588000,""createdAt"":1762933746000},""usdt_holder_evidence"":{""usdtTxCount"":264,""observedAt"":1776255588000,""sampleAmount"":""19997.005126""}}",1,14672.65,3,1,1,0.006,TApNqy5BNx11TiNa7oibbBUV63BY5a2sNE,false,0.561,10,,,,[],0,0
TBMznqYRP78FWHmAfBB49YZBxqpQpw7Gye,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":6,""lastActiveAt"":1769632077000,""createdAt"":1768836729000},""usdt_holder_evidence"":{""usdtTxCount"":6,""observedAt"":1769632077000,""sampleAmount"":""0.70009""}}",1,0.05,1,1,0.999,0,TTR5DKekXJXKyhKiZsCVy6uDEhaCCNdKeV,false,0,2,,,,[],0,0
TBpGksMJCrLFJGU7wMf1YXiJDaTh14cRin,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":34,""lastActiveAt"":1743060984000,""createdAt"":1734514536000},""usdt_holder_evidence"":{""usdtTxCount"":34,""observedAt"":1743060984000,""sampleAmount"":""16.66003""}}",1,105.4,2,1,1,,TShau3iBe7R6NzTGhCzbgeLwfawnQ7CcGT,false,0.059,3,,,,[],0,0
TBpGyNzYVWJbVEMdrVeWUVmzopaUthDHxt,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":400,""lastActiveAt"":1750676871000,""createdAt"":1727592249000},""usdt_holder_evidence"":{""usdtTxCount"":400,""observedAt"":1750676871000,""sampleAmount"":""11736.430956""}}",1,2.05,74,3,96.987,30.891,TBJW1nRc63W21ARsTmNNF5faTHoXZP55pc,false,0.083,361,,,,[],0,0
TBsr8nBezndJbHzJdpnfe7PkR8k8EutMNE,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":3,""lastActiveAt"":1776860163000,""createdAt"":1776860082000},""usdt_holder_evidence"":{""usdtTxCount"":3,""observedAt"":1776860163000,""sampleAmount"":""27167""}}",1,222.15,1,1,1,,TNxGrpJhKK8SwdbZFjQpnveuVUsd3jJruu,false,0,2,,,,[],0,0
TBtENunZ8VTRg9SbxH7SSixmGK5qLF8Bkr,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":59,""lastActiveAt"":1744042944000,""createdAt"":1731884490000},""usdt_holder_evidence"":{""usdtTxCount"":59,""observedAt"":1744042944000,""sampleAmount"":""100""}}",1,21513.9,3,1,1,,TNWazn6JxQY7NwAWaVKkZ6B75UmzinL7DD,false,0.169,5,,,,[],0,0
TBtUHP4jFi1vXSJdyZbsantW1wvEZhYNLR,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":3,""lastActiveAt"":1773675537000,""createdAt"":null},""usdt_holder_evidence"":{""usdtTxCount"":3,""observedAt"":1773675537000,""sampleAmount"":""388063""}}",1,6.25,2,1,1,,,false,0,3,,,,[],0,0
TBVhGk38Dm9tPKf36iu8cicNSaXzphoG6b,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":3,""lastActiveAt"":1771628586000,""createdAt"":1771628577000},""usdt_holder_evidence"":{""usdtTxCount"":3,""observedAt"":1771628586000,""sampleAmount"":""499996.964288""}}",1,107.45,0,1,1,,TUSYcK5yf8Et4xNTiUcpfZwmhFsxfdoooo,false,0.333,2,,,,[],0,0
TBVN1jR2DEwZJ7sQFJiDHNMJKYCS3BDfbC,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":25,""lastActiveAt"":1783131651000,""createdAt"":1782240189000},""usdt_holder_evidence"":{""usdtTxCount"":25,""observedAt"":1783131651000,""sampleAmount"":""124199""}}",1,5497.15,1,1,1,,TA3gtSZUbixAKGe9zWLXnJyu1NCxBQqrFv,false,0.24,3,,,,[],0,0
TBw9T6J9jhL1rVtMrySq1rUFRaWFSzZ2w8,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":370,""lastActiveAt"":1788250545000,""createdAt"":1689711918000},""usdt_holder_evidence"":{""usdtTxCount"":370,""observedAt"":1788250545000,""sampleAmount"":""2000""}}",1,28518.3,2,1,1.227,530.332,TC43JvqyiiGQcZ3161cJhUoyMHNj6ztMDZ,false,0.546,5,,,,[],0,0
TBxxCuTdMVrAhFszQyeWfRrZbmfaetZc9h,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":400,""lastActiveAt"":1789057911000,""createdAt"":1761625902000},""usdt_holder_evidence"":{""usdtTxCount"":400,""observedAt"":1789057911000,""sampleAmount"":""146500""}}",1,13.825,1,1,1.231,55.607,TCw6YaWm3y6DvxY7M8hrCDnrJGeGMumzGJ,false,0.805,5,,,,[],0,0
TBzqEhqXrJc8az9ejFMETA8rHC9C1SgTrg,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":13,""lastActiveAt"":1775336616000,""createdAt"":1772824266000},""usdt_holder_evidence"":{""usdtTxCount"":13,""observedAt"":1775336616000,""sampleAmount"":""395""}}",1,1.475,2,1,1,0.001,T9yWQZtQMmNdykQcpYvb9E9ptbZ6CSfxCo,false,0.385,3,,,,[],0,0
